[    8558ms] [INFO] itemitem {borderColor: #FFB7BD, backgroundColor: #fff, code: sglj, color: #FF0F23, labelType: 1} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   10111ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 每200减30, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   10111ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/417949/24/653/639/69d712e2F32414070/027603401c9538ba.png, source: ware, label: zy, text: 自营, attr: selfSupport} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   10111ms] [INFO] itemitem {imgUrl: https://m.360buyimg.com/cc/jfs/t1/76464/27/27930/2990/66bb1c4aF28d63d19/c7f4323e5380516f.png, code: csps, source: ware, text: 厂商配送, attr: supplierSend} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   10111ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 立享8.5折, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   10111ms] [INFO] itemitem {borderColor: #FFB7BD, backgroundColor: #fff, code: sglj, color: #FF0F23, labelType: 1} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   10111ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 每300减45, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   10111ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   10111ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降12%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   11765ms] [LOG] load js fail! @ https://jstatic.3.cn/common/cart/h5_deal_addcart.v1.5.js:1
[   12826ms] [INFO] itemitem {borderColor: #FFB7BD, backgroundColor: #fff, code: sglj, color: #FF0F23, labelType: 1} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12827ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12827ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/415047/7/6781/1527/69d7151aF29f6c5c2/027606c020107e1b.png, code: bybt, labelType: 0, source: ware, text: 百亿补贴} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12827ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12827ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满200减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12828ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12828ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12828ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/417949/24/653/639/69d712e2F32414070/027603401c9538ba.png, source: ware, label: zy, text: 自营, attr: selfSupport} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12828ms] [INFO] itemitem {imgUrl: https://m.360buyimg.com/cc/jfs/t1/76464/27/27930/2990/66bb1c4aF28d63d19/c7f4323e5380516f.png, code: csps, source: ware, text: 厂商配送, attr: supplierSend} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12828ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 每200减30, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12829ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12829ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/415047/7/6781/1527/69d7151aF29f6c5c2/027606c020107e1b.png, code: bybt, labelType: 0, source: ware, text: 百亿补贴} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12829ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12829ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12829ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降12%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12830ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12830ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/415047/7/6781/1527/69d7151aF29f6c5c2/027606c020107e1b.png, code: bybt, labelType: 0, source: ware, text: 百亿补贴} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12830ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12830ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12831ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12831ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/417949/24/653/639/69d712e2F32414070/027603401c9538ba.png, source: ware, label: zy, text: 自营, attr: selfSupport} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12831ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/415047/7/6781/1527/69d7151aF29f6c5c2/027606c020107e1b.png, code: bybt, labelType: 0, source: ware, text: 百亿补贴} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12831ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 立享8折, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12832ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/414120/1/16662/1925/69d71403F1952bb31/027606c020568576.png, code: jdwl, labelType: 0, source: ware, text: 京东物流} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12832ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/414768/20/13966/2127/69d71862F3135eb79/027603c020d0240d.png, code: bjxp, labelType: 0, source: productCoreDTO, text: 新品} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12832ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 每300减45, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12832ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12832ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降12%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12832ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/417949/24/653/639/69d712e2F32414070/027603401c9538ba.png, source: ware, label: zy, text: 自营, attr: selfSupport} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12833ms] [INFO] itemitem {imgUrl: https://m.360buyimg.com/cc/jfs/t1/76464/27/27930/2990/66bb1c4aF28d63d19/c7f4323e5380516f.png, code: csps, source: ware, text: 厂商配送, attr: supplierSend} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12833ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 立享8折, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12833ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12833ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降12%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12833ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降25%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12834ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满3600减540, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12834ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12834ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12834ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12834ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降15%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12835ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/417949/24/653/639/69d712e2F32414070/027603401c9538ba.png, source: ware, label: zy, text: 自营, attr: selfSupport} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12835ms] [INFO] itemitem {imgUrl: https://m.360buyimg.com/cc/jfs/t1/76464/27/27930/2990/66bb1c4aF28d63d19/c7f4323e5380516f.png, code: csps, source: ware, text: 厂商配送, attr: supplierSend} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12835ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 立享8折, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12835ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满2100减315, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12836ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/414768/20/13966/2127/69d71862F3135eb79/027603c020d0240d.png, code: bjxp, labelType: 0, source: productCoreDTO, text: 新品} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12836ms] [INFO] itemitem {borderColor: #FFB7BD, backgroundColor: #fff, code: sglj, color: #FF0F23, labelType: 1} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12836ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 立享8.5折, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12836ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降12%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12836ms] [INFO] itemitem {code: freeFreight, source: ware, text: 包邮, attr: freeFreight, type: 22} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12837ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/414768/20/13966/2127/69d71862F3135eb79/027603c020d0240d.png, code: bjxp, labelType: 0, source: productCoreDTO, text: 新品} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12837ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 每200减30, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12837ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/417949/24/653/639/69d712e2F32414070/027603401c9538ba.png, source: ware, label: zy, text: 自营, attr: selfSupport} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12837ms] [INFO] itemitem {imgUrl: https://m.360buyimg.com/cc/jfs/t1/76464/27/27930/2990/66bb1c4aF28d63d19/c7f4323e5380516f.png, code: csps, source: ware, text: 厂商配送, attr: supplierSend} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12837ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 立享8.5折, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12838ms] [INFO] itemitem {borderColor: #FFB7BD, backgroundColor: #fff, code: sglj, color: #FF0F23, labelType: 1} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12838ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 每300减45, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12838ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   12838ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降12%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14726ms] [INFO] itemitem {borderColor: #FFB7BD, backgroundColor: #fff, code: sglj, color: #FF0F23, labelType: 1} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14726ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14727ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/415047/7/6781/1527/69d7151aF29f6c5c2/027606c020107e1b.png, code: bybt, labelType: 0, source: ware, text: 百亿补贴} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14727ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14727ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满200减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14728ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14728ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14728ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/417949/24/653/639/69d712e2F32414070/027603401c9538ba.png, source: ware, label: zy, text: 自营, attr: selfSupport} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14728ms] [INFO] itemitem {imgUrl: https://m.360buyimg.com/cc/jfs/t1/76464/27/27930/2990/66bb1c4aF28d63d19/c7f4323e5380516f.png, code: csps, source: ware, text: 厂商配送, attr: supplierSend} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14728ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 每200减30, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14729ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14729ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/415047/7/6781/1527/69d7151aF29f6c5c2/027606c020107e1b.png, code: bybt, labelType: 0, source: ware, text: 百亿补贴} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14729ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14729ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14730ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降12%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14730ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14730ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/415047/7/6781/1527/69d7151aF29f6c5c2/027606c020107e1b.png, code: bybt, labelType: 0, source: ware, text: 百亿补贴} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14730ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14730ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14731ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14731ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/417949/24/653/639/69d712e2F32414070/027603401c9538ba.png, source: ware, label: zy, text: 自营, attr: selfSupport} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14731ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/415047/7/6781/1527/69d7151aF29f6c5c2/027606c020107e1b.png, code: bybt, labelType: 0, source: ware, text: 百亿补贴} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14731ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 立享8折, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14732ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/414120/1/16662/1925/69d71403F1952bb31/027606c020568576.png, code: jdwl, labelType: 0, source: ware, text: 京东物流} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14732ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/414768/20/13966/2127/69d71862F3135eb79/027603c020d0240d.png, code: bjxp, labelType: 0, source: productCoreDTO, text: 新品} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14732ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 每300减45, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14732ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14732ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降12%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14733ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/417949/24/653/639/69d712e2F32414070/027603401c9538ba.png, source: ware, label: zy, text: 自营, attr: selfSupport} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14733ms] [INFO] itemitem {imgUrl: https://m.360buyimg.com/cc/jfs/t1/76464/27/27930/2990/66bb1c4aF28d63d19/c7f4323e5380516f.png, code: csps, source: ware, text: 厂商配送, attr: supplierSend} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14733ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 立享8折, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14733ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14733ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降12%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14734ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降25%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14734ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满3600减540, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14734ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14735ms] [INFO] itemitem {imgUrl: https://img20.360buyimg.com/img/jfs/t1/417243/2/1853/1246/69d712d4Fba1e2bb9/027605c01cbf713d.png, source: productCoreDTO, label: jxzy, text: 京喜自营, attr: gxlysplx} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14735ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 券满49减10, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14735ms] [INFO] itemitem {code: promotionList, limit: 3, source: customPromotion, text: 官方直降15%, type: 24} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
[   14735ms] [INFO] itemitem {imgUrl: https://img13.360buyimg.com/img/jfs/t1/417949/24/653/639/69d712e2F32414070/027603401c9538ba.png, source: ware, label: zy, text: 自营, attr: selfSupport} @ https://storage.360buyimg.com/retail-mall/main_search/pro/0.0.11/js/index.a3428b8a.js:12
